,mix,n_src,length,s1,s2,s3,s4,s5
10121,5speakers/wav8k/min/tt/mix/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav,5,25120,5speakers/wav8k/min/tt/s1/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav,5speakers/wav8k/min/tt/s2/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav,5speakers/wav8k/min/tt/s3/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav,5speakers/wav8k/min/tt/s4/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav,5speakers/wav8k/min/tt/s5/22ho0102_2.1026198_441o030d_1.0680142_442o030r_-1.0680142_053a0509_-2.1026198_051a050t_0.wav
10122,5speakers/wav8k/min/tt/mix/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav,5,21280,5speakers/wav8k/min/tt/s1/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav,5speakers/wav8k/min/tt/s2/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav,5speakers/wav8k/min/tt/s3/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav,5speakers/wav8k/min/tt/s4/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav,5speakers/wav8k/min/tt/s5/22ho0103_1.0899008_420c020r_1.3980658_050c010j_-1.3980658_421c020w_-1.0899008_22gc0102_0.wav
10123,5speakers/wav8k/min/tt/mix/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav,5,21280,5speakers/wav8k/min/tt/s1/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav,5speakers/wav8k/min/tt/s2/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav,5speakers/wav8k/min/tt/s3/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav,5speakers/wav8k/min/tt/s4/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav,5speakers/wav8k/min/tt/s5/22ho0103_1.6992737_420a0103_0.26536918_442c0201_-0.26536918_443c0202_-1.6992737_050a050j_0.wav
10124,5speakers/wav8k/min/tt/mix/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav,5,38016,5speakers/wav8k/min/tt/s1/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav,5speakers/wav8k/min/tt/s2/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav,5speakers/wav8k/min/tt/s3/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav,5speakers/wav8k/min/tt/s4/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav,5speakers/wav8k/min/tt/s5/22ho0104_0.8935213_446o030a_1.4206749_051o0202_-1.4206749_053o020n_-0.8935213_050a050l_0.wav
10125,5speakers/wav8k/min/tt/mix/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav,5,40842,5speakers/wav8k/min/tt/s1/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav,5speakers/wav8k/min/tt/s2/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav,5speakers/wav8k/min/tt/s3/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav,5speakers/wav8k/min/tt/s4/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav,5speakers/wav8k/min/tt/s5/22ho0105_0.50452801_440o030n_2.1098603_052a050l_-2.1098603_442o030x_-0.50452801_446c020q_0.wav
10126,5speakers/wav8k/min/tt/mix/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav,5,34693,5speakers/wav8k/min/tt/s1/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav,5speakers/wav8k/min/tt/s2/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav,5speakers/wav8k/min/tt/s3/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav,5speakers/wav8k/min/tt/s4/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav,5speakers/wav8k/min/tt/s5/22ho0105_0.88256186_446o0312_1.1010404_423c020g_-1.1010404_421c0214_-0.88256186_423a010p_0.wav
10127,5speakers/wav8k/min/tt/mix/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav,5,42187,5speakers/wav8k/min/tt/s1/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav,5speakers/wav8k/min/tt/s2/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav,5speakers/wav8k/min/tt/s3/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav,5speakers/wav8k/min/tt/s4/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav,5speakers/wav8k/min/tt/s5/22ho0105_2.4556007_050c010e_0.44880867_443o0308_-0.44880867_446o030q_-2.4556007_420a0103_0.wav
10128,5speakers/wav8k/min/tt/mix/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav,5,37388,5speakers/wav8k/min/tt/s1/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav,5speakers/wav8k/min/tt/s2/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav,5speakers/wav8k/min/tt/s3/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav,5speakers/wav8k/min/tt/s4/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav,5speakers/wav8k/min/tt/s5/22ho0108_0.7284453_052c010z_1.8346092_420a0107_-1.8346092_440c0208_-0.7284453_420a0110_0.wav
10129,5speakers/wav8k/min/tt/mix/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav,5,33671,5speakers/wav8k/min/tt/s1/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav,5speakers/wav8k/min/tt/s2/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav,5speakers/wav8k/min/tt/s3/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav,5speakers/wav8k/min/tt/s4/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav,5speakers/wav8k/min/tt/s5/22ho0108_1.3388162_053o020y_1.6426932_22go0104_-1.6426932_445c020m_-1.3388162_445c020f_0.wav
10130,5speakers/wav8k/min/tt/mix/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav,5,34212,5speakers/wav8k/min/tt/s1/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav,5speakers/wav8k/min/tt/s2/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav,5speakers/wav8k/min/tt/s3/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav,5speakers/wav8k/min/tt/s4/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav,5speakers/wav8k/min/tt/s5/22ho0109_1.834722_445o030l_1.6514189_442c020g_-1.6514189_050a050d_-1.834722_442c020v_0.wav
10131,5speakers/wav8k/min/tt/mix/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav,5,44960,5speakers/wav8k/min/tt/s1/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav,5speakers/wav8k/min/tt/s2/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav,5speakers/wav8k/min/tt/s3/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav,5speakers/wav8k/min/tt/s4/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav,5speakers/wav8k/min/tt/s5/22ho010a_0.24435593_445o030r_0.86668832_421o0302_-0.86668832_421c020h_-0.24435593_442c020e_0.wav
10132,5speakers/wav8k/min/tt/mix/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav,5,37794,5speakers/wav8k/min/tt/s1/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav,5speakers/wav8k/min/tt/s2/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav,5speakers/wav8k/min/tt/s3/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav,5speakers/wav8k/min/tt/s4/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav,5speakers/wav8k/min/tt/s5/22ho010b_0.10861412_050c010j_1.4973687_22gc010e_-1.4973687_444o030k_-0.10861412_421c020f_0.wav
10133,5speakers/wav8k/min/tt/mix/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav,5,35854,5speakers/wav8k/min/tt/s1/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav,5speakers/wav8k/min/tt/s2/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav,5speakers/wav8k/min/tt/s3/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav,5speakers/wav8k/min/tt/s4/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav,5speakers/wav8k/min/tt/s5/22ho010b_0.84735885_445c020s_0.20965838_052c010d_-0.20965838_441o030e_-0.84735885_440c0201_0.wav
10134,5speakers/wav8k/min/tt/mix/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav,5,41182,5speakers/wav8k/min/tt/s1/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav,5speakers/wav8k/min/tt/s2/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav,5speakers/wav8k/min/tt/s3/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav,5speakers/wav8k/min/tt/s4/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav,5speakers/wav8k/min/tt/s5/22ho010b_1.6756489_442o0311_1.671305_444c0204_-1.671305_053a050b_-1.6756489_422a010o_0.wav
10135,5speakers/wav8k/min/tt/mix/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav,5,43355,5speakers/wav8k/min/tt/s1/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav,5speakers/wav8k/min/tt/s2/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav,5speakers/wav8k/min/tt/s3/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav,5speakers/wav8k/min/tt/s4/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav,5speakers/wav8k/min/tt/s5/22ho010d_0.044751223_421c0210_2.4611868_444c020u_-2.4611868_446o0315_-0.044751223_051o0211_0.wav
10136,5speakers/wav8k/min/tt/mix/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav,5,44467,5speakers/wav8k/min/tt/s1/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav,5speakers/wav8k/min/tt/s2/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav,5speakers/wav8k/min/tt/s3/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav,5speakers/wav8k/min/tt/s4/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav,5speakers/wav8k/min/tt/s5/22ho010f_0.162818_051o020c_1.6396324_441o0304_-1.6396324_421o0311_-0.162818_22ho010m_0.wav
10137,5speakers/wav8k/min/tt/mix/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav,5,27612,5speakers/wav8k/min/tt/s1/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav,5speakers/wav8k/min/tt/s2/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav,5speakers/wav8k/min/tt/s3/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav,5speakers/wav8k/min/tt/s4/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav,5speakers/wav8k/min/tt/s5/22ho010f_0.16298321_420c020u_0.45100659_440o0305_-0.45100659_446c0201_-0.16298321_052o020c_0.wav
10138,5speakers/wav8k/min/tt/mix/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav,5,44898,5speakers/wav8k/min/tt/s1/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav,5speakers/wav8k/min/tt/s2/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav,5speakers/wav8k/min/tt/s3/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav,5speakers/wav8k/min/tt/s4/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav,5speakers/wav8k/min/tt/s5/22ho010f_1.6377173_050a0504_0.357752_052o0209_-0.357752_050o020e_-1.6377173_441c020z_0.wav
10139,5speakers/wav8k/min/tt/mix/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav,5,44920,5speakers/wav8k/min/tt/s1/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav,5speakers/wav8k/min/tt/s2/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav,5speakers/wav8k/min/tt/s3/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav,5speakers/wav8k/min/tt/s4/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav,5speakers/wav8k/min/tt/s5/22ho010f_1.9913813_050a0503_1.7210282_423c0206_-1.7210282_053o020a_-1.9913813_053o020r_0.wav
10140,5speakers/wav8k/min/tt/mix/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav,5,51016,5speakers/wav8k/min/tt/s1/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav,5speakers/wav8k/min/tt/s2/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav,5speakers/wav8k/min/tt/s3/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav,5speakers/wav8k/min/tt/s4/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav,5speakers/wav8k/min/tt/s5/22ho010g_0.090393507_446c0204_0.91257069_050o020p_-0.91257069_444o0307_-0.090393507_051o0204_0.wav
10141,5speakers/wav8k/min/tt/mix/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav,5,38020,5speakers/wav8k/min/tt/s1/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav,5speakers/wav8k/min/tt/s2/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav,5speakers/wav8k/min/tt/s3/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav,5speakers/wav8k/min/tt/s4/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav,5speakers/wav8k/min/tt/s5/22ho010g_0.48032272_051o020n_1.4572357_442c020n_-1.4572357_422c020e_-0.48032272_051a0503_0.wav
10142,5speakers/wav8k/min/tt/mix/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav,5,46306,5speakers/wav8k/min/tt/s1/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav,5speakers/wav8k/min/tt/s2/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav,5speakers/wav8k/min/tt/s3/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav,5speakers/wav8k/min/tt/s4/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav,5speakers/wav8k/min/tt/s5/22ho010g_1.780232_444c020a_0.50025775_421a0103_-0.50025775_051a050h_-1.780232_422o030g_0.wav
10143,5speakers/wav8k/min/tt/mix/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav,5,33301,5speakers/wav8k/min/tt/s1/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav,5speakers/wav8k/min/tt/s2/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav,5speakers/wav8k/min/tt/s3/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav,5speakers/wav8k/min/tt/s4/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav,5speakers/wav8k/min/tt/s5/22ho010g_2.0373729_052a0510_0.82382482_446o030w_-0.82382482_445c0206_-2.0373729_423a010i_0.wav
10144,5speakers/wav8k/min/tt/mix/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav,5,68775,5speakers/wav8k/min/tt/s1/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav,5speakers/wav8k/min/tt/s2/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav,5speakers/wav8k/min/tt/s3/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav,5speakers/wav8k/min/tt/s4/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav,5speakers/wav8k/min/tt/s5/22ho010h_0.4896009_422o030f_2.197616_051c010i_-2.197616_443o030f_-0.4896009_22go010a_0.wav
10145,5speakers/wav8k/min/tt/mix/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav,5,49332,5speakers/wav8k/min/tt/s1/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav,5speakers/wav8k/min/tt/s2/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav,5speakers/wav8k/min/tt/s3/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav,5speakers/wav8k/min/tt/s4/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav,5speakers/wav8k/min/tt/s5/22ho010i_0.57701228_442o030k_0.18012673_050o020q_-0.18012673_053a0511_-0.57701228_446c020r_0.wav
10146,5speakers/wav8k/min/tt/mix/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav,5,42240,5speakers/wav8k/min/tt/s1/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav,5speakers/wav8k/min/tt/s2/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav,5speakers/wav8k/min/tt/s3/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav,5speakers/wav8k/min/tt/s4/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav,5speakers/wav8k/min/tt/s5/22ho010i_0.75631314_420c020p_2.0172199_22ha010d_-2.0172199_22gc0101_-0.75631314_443o030z_0.wav
10147,5speakers/wav8k/min/tt/mix/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav,5,45571,5speakers/wav8k/min/tt/s1/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav,5speakers/wav8k/min/tt/s2/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav,5speakers/wav8k/min/tt/s3/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav,5speakers/wav8k/min/tt/s4/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav,5speakers/wav8k/min/tt/s5/22ho010i_1.5200472_444c020t_0.017717638_444o0313_-0.017717638_443o0310_-1.5200472_441o030i_0.wav
10148,5speakers/wav8k/min/tt/mix/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav,5,30185,5speakers/wav8k/min/tt/s1/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav,5speakers/wav8k/min/tt/s2/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav,5speakers/wav8k/min/tt/s3/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav,5speakers/wav8k/min/tt/s4/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav,5speakers/wav8k/min/tt/s5/22ho010j_2.2356269_444c020m_0.89247818_423o030p_-0.89247818_447c020q_-2.2356269_051c010u_0.wav
10149,5speakers/wav8k/min/tt/mix/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav,5,38790,5speakers/wav8k/min/tt/s1/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav,5speakers/wav8k/min/tt/s2/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav,5speakers/wav8k/min/tt/s3/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav,5speakers/wav8k/min/tt/s4/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav,5speakers/wav8k/min/tt/s5/22ho010k_0.11447023_052o020s_2.002623_445c020x_-2.002623_052a050h_-0.11447023_440o030c_0.wav
10150,5speakers/wav8k/min/tt/mix/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav,5,35269,5speakers/wav8k/min/tt/s1/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav,5speakers/wav8k/min/tt/s2/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav,5speakers/wav8k/min/tt/s3/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav,5speakers/wav8k/min/tt/s4/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav,5speakers/wav8k/min/tt/s5/22ho010k_0.407165_423a010e_2.3044275_22ga010j_-2.3044275_053a0504_-0.407165_050a0501_0.wav
