,mix,n_src,length,s1,s2,s3
8085,3speakers/wav8k/min/cv/mix/20ha010i_1.3505_401a010g_-1.3505_20ia010g_0.wav,3,31680,3speakers/wav8k/min/cv/s1/20ha010i_1.3505_401a010g_-1.3505_20ia010g_0.wav,3speakers/wav8k/min/cv/s2/20ha010i_1.3505_401a010g_-1.3505_20ia010g_0.wav,3speakers/wav8k/min/cv/s3/20ha010i_1.3505_401a010g_-1.3505_20ia010g_0.wav
8086,3speakers/wav8k/min/cv/mix/20ha010p_1.2918_40ec020o_-1.2918_014a0104_0.wav,3,32800,3speakers/wav8k/min/cv/s1/20ha010p_1.2918_40ec020o_-1.2918_014a0104_0.wav,3speakers/wav8k/min/cv/s2/20ha010p_1.2918_40ec020o_-1.2918_014a0104_0.wav,3speakers/wav8k/min/cv/s3/20ha010p_1.2918_40ec020o_-1.2918_014a0104_0.wav
8087,3speakers/wav8k/min/cv/mix/20ha010u_1.5952_20do0108_-1.5952_028a0112_0.wav,3,40000,3speakers/wav8k/min/cv/s1/20ha010u_1.5952_20do0108_-1.5952_028a0112_0.wav,3speakers/wav8k/min/cv/s2/20ha010u_1.5952_20do0108_-1.5952_028a0112_0.wav,3speakers/wav8k/min/cv/s3/20ha010u_1.5952_20do0108_-1.5952_028a0112_0.wav
8088,3speakers/wav8k/min/cv/mix/20ha010u_1.7209_40da010d_-1.7209_40jc020x_0.wav,3,40000,3speakers/wav8k/min/cv/s1/20ha010u_1.7209_40da010d_-1.7209_40jc020x_0.wav,3speakers/wav8k/min/cv/s2/20ha010u_1.7209_40da010d_-1.7209_40jc020x_0.wav,3speakers/wav8k/min/cv/s3/20ha010u_1.7209_40da010d_-1.7209_40jc020x_0.wav
8089,3speakers/wav8k/min/cv/mix/20ha010u_2.3888_01vo0319_-2.3888_01uc0206_0.wav,3,40000,3speakers/wav8k/min/cv/s1/20ha010u_2.3888_01vo0319_-2.3888_01uc0206_0.wav,3speakers/wav8k/min/cv/s2/20ha010u_2.3888_01vo0319_-2.3888_01uc0206_0.wav,3speakers/wav8k/min/cv/s3/20ha010u_2.3888_01vo0319_-2.3888_01uc0206_0.wav
8090,3speakers/wav8k/min/cv/mix/20ha010w_0.63666_01ca0111_-0.63666_026c0207_0.wav,3,31186,3speakers/wav8k/min/cv/s1/20ha010w_0.63666_01ca0111_-0.63666_026c0207_0.wav,3speakers/wav8k/min/cv/s2/20ha010w_0.63666_01ca0111_-0.63666_026c0207_0.wav,3speakers/wav8k/min/cv/s3/20ha010w_0.63666_01ca0111_-0.63666_026c0207_0.wav
8091,3speakers/wav8k/min/cv/mix/20ha0113_1.9411_01jo030m_-1.9411_01pa0106_0.wav,3,32000,3speakers/wav8k/min/cv/s1/20ha0113_1.9411_01jo030m_-1.9411_01pa0106_0.wav,3speakers/wav8k/min/cv/s2/20ha0113_1.9411_01jo030m_-1.9411_01pa0106_0.wav,3speakers/wav8k/min/cv/s3/20ha0113_1.9411_01jo030m_-1.9411_01pa0106_0.wav
8092,3speakers/wav8k/min/cv/mix/20ha0113_2.4918_407o0313_-2.4918_40cc020s_0.wav,3,32000,3speakers/wav8k/min/cv/s1/20ha0113_2.4918_407o0313_-2.4918_40cc020s_0.wav,3speakers/wav8k/min/cv/s2/20ha0113_2.4918_407o0313_-2.4918_40cc020s_0.wav,3speakers/wav8k/min/cv/s3/20ha0113_2.4918_407o0313_-2.4918_40cc020s_0.wav
8093,3speakers/wav8k/min/cv/mix/20hc0103_1.8853_01ic0218_-1.8853_20la0106_0.wav,3,36480,3speakers/wav8k/min/cv/s1/20hc0103_1.8853_01ic0218_-1.8853_20la0106_0.wav,3speakers/wav8k/min/cv/s2/20hc0103_1.8853_01ic0218_-1.8853_20la0106_0.wav,3speakers/wav8k/min/cv/s3/20hc0103_1.8853_01ic0218_-1.8853_20la0106_0.wav
8094,3speakers/wav8k/min/cv/mix/20hc0103_1.9185_40na010r_-1.9185_02ba010k_0.wav,3,36480,3speakers/wav8k/min/cv/s1/20hc0103_1.9185_40na010r_-1.9185_02ba010k_0.wav,3speakers/wav8k/min/cv/s2/20hc0103_1.9185_40na010r_-1.9185_02ba010k_0.wav,3speakers/wav8k/min/cv/s3/20hc0103_1.9185_40na010r_-1.9185_02ba010k_0.wav
8095,3speakers/wav8k/min/cv/mix/20hc0103_2.3843_01go030y_-2.3843_408o0310_0.wav,3,36480,3speakers/wav8k/min/cv/s1/20hc0103_2.3843_01go030y_-2.3843_408o0310_0.wav,3speakers/wav8k/min/cv/s2/20hc0103_2.3843_01go030y_-2.3843_408o0310_0.wav,3speakers/wav8k/min/cv/s3/20hc0103_2.3843_01go030y_-2.3843_408o0310_0.wav
8096,3speakers/wav8k/min/cv/mix/20hc0104_0.17055_40ao0304_-0.17055_20go010s_0.wav,3,23200,3speakers/wav8k/min/cv/s1/20hc0104_0.17055_40ao0304_-0.17055_20go010s_0.wav,3speakers/wav8k/min/cv/s2/20hc0104_0.17055_40ao0304_-0.17055_20go010s_0.wav,3speakers/wav8k/min/cv/s3/20hc0104_0.17055_40ao0304_-0.17055_20go010s_0.wav
8097,3speakers/wav8k/min/cv/mix/20hc0104_1.478_014c020c_-1.478_20fo010l_0.wav,3,23200,3speakers/wav8k/min/cv/s1/20hc0104_1.478_014c020c_-1.478_20fo010l_0.wav,3speakers/wav8k/min/cv/s2/20hc0104_1.478_014c020c_-1.478_20fo010l_0.wav,3speakers/wav8k/min/cv/s3/20hc0104_1.478_014c020c_-1.478_20fo010l_0.wav
8098,3speakers/wav8k/min/cv/mix/20hc0108_1.0555_204o010j_-1.0555_01ba010p_0.wav,3,43360,3speakers/wav8k/min/cv/s1/20hc0108_1.0555_204o010j_-1.0555_01ba010p_0.wav,3speakers/wav8k/min/cv/s2/20hc0108_1.0555_204o010j_-1.0555_01ba010p_0.wav,3speakers/wav8k/min/cv/s3/20hc0108_1.0555_204o010j_-1.0555_01ba010p_0.wav
8099,3speakers/wav8k/min/cv/mix/20hc010d_0.12015_406o030c_-0.12015_40gc020c_0.wav,3,38281,3speakers/wav8k/min/cv/s1/20hc010d_0.12015_406o030c_-0.12015_40gc020c_0.wav,3speakers/wav8k/min/cv/s2/20hc010d_0.12015_406o030c_-0.12015_40gc020c_0.wav,3speakers/wav8k/min/cv/s3/20hc010d_0.12015_406o030c_-0.12015_40gc020c_0.wav
8100,3speakers/wav8k/min/cv/mix/20hc010d_0.79187_403o0318_-0.79187_40ac0215_0.wav,3,45505,3speakers/wav8k/min/cv/s1/20hc010d_0.79187_403o0318_-0.79187_40ac0215_0.wav,3speakers/wav8k/min/cv/s2/20hc010d_0.79187_403o0318_-0.79187_40ac0215_0.wav,3speakers/wav8k/min/cv/s3/20hc010d_0.79187_403o0318_-0.79187_40ac0215_0.wav
8101,3speakers/wav8k/min/cv/mix/20hc010d_0.79552_408a0108_-0.79552_20ro010r_0.wav,3,38688,3speakers/wav8k/min/cv/s1/20hc010d_0.79552_408a0108_-0.79552_20ro010r_0.wav,3speakers/wav8k/min/cv/s2/20hc010d_0.79552_408a0108_-0.79552_20ro010r_0.wav,3speakers/wav8k/min/cv/s3/20hc010d_0.79552_408a0108_-0.79552_20ro010r_0.wav
8102,3speakers/wav8k/min/cv/mix/20hc010d_1.5287_02ao030e_-1.5287_01ya010b_0.wav,3,41104,3speakers/wav8k/min/cv/s1/20hc010d_1.5287_02ao030e_-1.5287_01ya010b_0.wav,3speakers/wav8k/min/cv/s2/20hc010d_1.5287_02ao030e_-1.5287_01ya010b_0.wav,3speakers/wav8k/min/cv/s3/20hc010d_1.5287_02ao030e_-1.5287_01ya010b_0.wav
8103,3speakers/wav8k/min/cv/mix/20hc010f_1.26_017a0113_-1.26_404a0113_0.wav,3,30713,3speakers/wav8k/min/cv/s1/20hc010f_1.26_017a0113_-1.26_404a0113_0.wav,3speakers/wav8k/min/cv/s2/20hc010f_1.26_017a0113_-1.26_404a0113_0.wav,3speakers/wav8k/min/cv/s3/20hc010f_1.26_017a0113_-1.26_404a0113_0.wav
8104,3speakers/wav8k/min/cv/mix/20hc010l_1.5612_018o030u_-1.5612_019o030u_0.wav,3,59840,3speakers/wav8k/min/cv/s1/20hc010l_1.5612_018o030u_-1.5612_019o030u_0.wav,3speakers/wav8k/min/cv/s2/20hc010l_1.5612_018o030u_-1.5612_019o030u_0.wav,3speakers/wav8k/min/cv/s3/20hc010l_1.5612_018o030u_-1.5612_019o030u_0.wav
8105,3speakers/wav8k/min/cv/mix/20hc010m_0.63048_025o0315_-0.63048_20kc0104_0.wav,3,13920,3speakers/wav8k/min/cv/s1/20hc010m_0.63048_025o0315_-0.63048_20kc0104_0.wav,3speakers/wav8k/min/cv/s2/20hc010m_0.63048_025o0315_-0.63048_20kc0104_0.wav,3speakers/wav8k/min/cv/s3/20hc010m_0.63048_025o0315_-0.63048_20kc0104_0.wav
8106,3speakers/wav8k/min/cv/mix/20hc010m_1.4472_029a010p_-1.4472_028o0302_0.wav,3,13920,3speakers/wav8k/min/cv/s1/20hc010m_1.4472_029a010p_-1.4472_028o0302_0.wav,3speakers/wav8k/min/cv/s2/20hc010m_1.4472_029a010p_-1.4472_028o0302_0.wav,3speakers/wav8k/min/cv/s3/20hc010m_1.4472_029a010p_-1.4472_028o0302_0.wav
8107,3speakers/wav8k/min/cv/mix/20hc010m_1.7847_205c010c_-1.7847_021c0206_0.wav,3,13920,3speakers/wav8k/min/cv/s1/20hc010m_1.7847_205c010c_-1.7847_021c0206_0.wav,3speakers/wav8k/min/cv/s2/20hc010m_1.7847_205c010c_-1.7847_021c0206_0.wav,3speakers/wav8k/min/cv/s3/20hc010m_1.7847_205c010c_-1.7847_021c0206_0.wav
8108,3speakers/wav8k/min/cv/mix/20hc010n_0.23884_408a010r_-0.23884_01ro030q_0.wav,3,39798,3speakers/wav8k/min/cv/s1/20hc010n_0.23884_408a010r_-0.23884_01ro030q_0.wav,3speakers/wav8k/min/cv/s2/20hc010n_0.23884_408a010r_-0.23884_01ro030q_0.wav,3speakers/wav8k/min/cv/s3/20hc010n_0.23884_408a010r_-0.23884_01ro030q_0.wav
8109,3speakers/wav8k/min/cv/mix/20hc010n_1.0547_206a010p_-1.0547_021c0218_0.wav,3,38395,3speakers/wav8k/min/cv/s1/20hc010n_1.0547_206a010p_-1.0547_021c0218_0.wav,3speakers/wav8k/min/cv/s2/20hc010n_1.0547_206a010p_-1.0547_021c0218_0.wav,3speakers/wav8k/min/cv/s3/20hc010n_1.0547_206a010p_-1.0547_021c0218_0.wav
8110,3speakers/wav8k/min/cv/mix/20hc010n_1.0654_403o0301_-1.0654_020a0111_0.wav,3,33215,3speakers/wav8k/min/cv/s1/20hc010n_1.0654_403o0301_-1.0654_020a0111_0.wav,3speakers/wav8k/min/cv/s2/20hc010n_1.0654_403o0301_-1.0654_020a0111_0.wav,3speakers/wav8k/min/cv/s3/20hc010n_1.0654_403o0301_-1.0654_020a0111_0.wav
8111,3speakers/wav8k/min/cv/mix/20hc010n_1.2345_01lc0209_-1.2345_01ma0105_0.wav,3,41916,3speakers/wav8k/min/cv/s1/20hc010n_1.2345_01lc0209_-1.2345_01ma0105_0.wav,3speakers/wav8k/min/cv/s2/20hc010n_1.2345_01lc0209_-1.2345_01ma0105_0.wav,3speakers/wav8k/min/cv/s3/20hc010n_1.2345_01lc0209_-1.2345_01ma0105_0.wav
8112,3speakers/wav8k/min/cv/mix/20hc010p_0.45485_02ca010k_-0.45485_022a0102_0.wav,3,39804,3speakers/wav8k/min/cv/s1/20hc010p_0.45485_02ca010k_-0.45485_022a0102_0.wav,3speakers/wav8k/min/cv/s2/20hc010p_0.45485_02ca010k_-0.45485_022a0102_0.wav,3speakers/wav8k/min/cv/s3/20hc010p_0.45485_02ca010k_-0.45485_022a0102_0.wav
8113,3speakers/wav8k/min/cv/mix/20hc010p_0.79605_017a0108_-0.79605_02ca010k_0.wav,3,33366,3speakers/wav8k/min/cv/s1/20hc010p_0.79605_017a0108_-0.79605_02ca010k_0.wav,3speakers/wav8k/min/cv/s2/20hc010p_0.79605_017a0108_-0.79605_02ca010k_0.wav,3speakers/wav8k/min/cv/s3/20hc010p_0.79605_017a0108_-0.79605_02ca010k_0.wav
8114,3speakers/wav8k/min/cv/mix/20hc010q_0.86401_20to0103_-0.86401_20bo010g_0.wav,3,31040,3speakers/wav8k/min/cv/s1/20hc010q_0.86401_20to0103_-0.86401_20bo010g_0.wav,3speakers/wav8k/min/cv/s2/20hc010q_0.86401_20to0103_-0.86401_20bo010g_0.wav,3speakers/wav8k/min/cv/s3/20hc010q_0.86401_20to0103_-0.86401_20bo010g_0.wav
8115,3speakers/wav8k/min/cv/mix/20hc010q_1.6882_207o010o_-1.6882_20ua010o_0.wav,3,31040,3speakers/wav8k/min/cv/s1/20hc010q_1.6882_207o010o_-1.6882_20ua010o_0.wav,3speakers/wav8k/min/cv/s2/20hc010q_1.6882_207o010o_-1.6882_20ua010o_0.wav,3speakers/wav8k/min/cv/s3/20hc010q_1.6882_207o010o_-1.6882_20ua010o_0.wav
8116,3speakers/wav8k/min/cv/mix/20ho0108_0.51009_40ha010w_-0.51009_20oa010v_0.wav,3,49018,3speakers/wav8k/min/cv/s1/20ho0108_0.51009_40ha010w_-0.51009_20oa010v_0.wav,3speakers/wav8k/min/cv/s2/20ho0108_0.51009_40ha010w_-0.51009_20oa010v_0.wav,3speakers/wav8k/min/cv/s3/20ho0108_0.51009_40ha010w_-0.51009_20oa010v_0.wav
8117,3speakers/wav8k/min/cv/mix/20ho0108_1.4224_20to0109_-1.4224_01ra0110_0.wav,3,25280,3speakers/wav8k/min/cv/s1/20ho0108_1.4224_20to0109_-1.4224_01ra0110_0.wav,3speakers/wav8k/min/cv/s2/20ho0108_1.4224_20to0109_-1.4224_01ra0110_0.wav,3speakers/wav8k/min/cv/s3/20ho0108_1.4224_20to0109_-1.4224_01ra0110_0.wav
8118,3speakers/wav8k/min/cv/mix/20ho010k_0.51231_027a010p_-0.51231_40oo0306_0.wav,3,32833,3speakers/wav8k/min/cv/s1/20ho010k_0.51231_027a010p_-0.51231_40oo0306_0.wav,3speakers/wav8k/min/cv/s2/20ho010k_0.51231_027a010p_-0.51231_40oo0306_0.wav,3speakers/wav8k/min/cv/s3/20ho010k_0.51231_027a010p_-0.51231_40oo0306_0.wav
8119,3speakers/wav8k/min/cv/mix/20ia0102_0.98549_017a0108_-0.98549_013o0305_0.wav,3,33366,3speakers/wav8k/min/cv/s1/20ia0102_0.98549_017a0108_-0.98549_013o0305_0.wav,3speakers/wav8k/min/cv/s2/20ia0102_0.98549_017a0108_-0.98549_013o0305_0.wav,3speakers/wav8k/min/cv/s3/20ia0102_0.98549_017a0108_-0.98549_013o0305_0.wav
8120,3speakers/wav8k/min/cv/mix/20ia0102_1.4803_01ca010e_-1.4803_02ca0114_0.wav,3,36640,3speakers/wav8k/min/cv/s1/20ia0102_1.4803_01ca010e_-1.4803_02ca0114_0.wav,3speakers/wav8k/min/cv/s2/20ia0102_1.4803_01ca010e_-1.4803_02ca0114_0.wav,3speakers/wav8k/min/cv/s3/20ia0102_1.4803_01ca010e_-1.4803_02ca0114_0.wav
8121,3speakers/wav8k/min/cv/mix/20ia0105_2.3595_01ac0210_-2.3595_40mc020r_0.wav,3,28437,3speakers/wav8k/min/cv/s1/20ia0105_2.3595_01ac0210_-2.3595_40mc020r_0.wav,3speakers/wav8k/min/cv/s2/20ia0105_2.3595_01ac0210_-2.3595_40mc020r_0.wav,3speakers/wav8k/min/cv/s3/20ia0105_2.3595_01ac0210_-2.3595_40mc020r_0.wav
8122,3speakers/wav8k/min/cv/mix/20ia010d_1.1346_02ao030a_-1.1346_022a010k_0.wav,3,43040,3speakers/wav8k/min/cv/s1/20ia010d_1.1346_02ao030a_-1.1346_022a010k_0.wav,3speakers/wav8k/min/cv/s2/20ia010d_1.1346_02ao030a_-1.1346_022a010k_0.wav,3speakers/wav8k/min/cv/s3/20ia010d_1.1346_02ao030a_-1.1346_022a010k_0.wav
8123,3speakers/wav8k/min/cv/mix/20ia010d_1.956_20da010p_-1.956_40fo030k_0.wav,3,32179,3speakers/wav8k/min/cv/s1/20ia010d_1.956_20da010p_-1.956_40fo030k_0.wav,3speakers/wav8k/min/cv/s2/20ia010d_1.956_20da010p_-1.956_40fo030k_0.wav,3speakers/wav8k/min/cv/s3/20ia010d_1.956_20da010p_-1.956_40fo030k_0.wav
8124,3speakers/wav8k/min/cv/mix/20ia010g_0.22792_01lc0208_-0.22792_40po030g_0.wav,3,31680,3speakers/wav8k/min/cv/s1/20ia010g_0.22792_01lc0208_-0.22792_40po030g_0.wav,3speakers/wav8k/min/cv/s2/20ia010g_0.22792_01lc0208_-0.22792_40po030g_0.wav,3speakers/wav8k/min/cv/s3/20ia010g_0.22792_01lc0208_-0.22792_40po030g_0.wav
8125,3speakers/wav8k/min/cv/mix/20ia010h_0.27908_012a010j_-0.27908_01ko0315_0.wav,3,44640,3speakers/wav8k/min/cv/s1/20ia010h_0.27908_012a010j_-0.27908_01ko0315_0.wav,3speakers/wav8k/min/cv/s2/20ia010h_0.27908_012a010j_-0.27908_01ko0315_0.wav,3speakers/wav8k/min/cv/s3/20ia010h_0.27908_012a010j_-0.27908_01ko0315_0.wav
8126,3speakers/wav8k/min/cv/mix/20ia010h_1.7569_02bc020g_-1.7569_20pc010m_0.wav,3,41120,3speakers/wav8k/min/cv/s1/20ia010h_1.7569_02bc020g_-1.7569_20pc010m_0.wav,3speakers/wav8k/min/cv/s2/20ia010h_1.7569_02bc020g_-1.7569_20pc010m_0.wav,3speakers/wav8k/min/cv/s3/20ia010h_1.7569_02bc020g_-1.7569_20pc010m_0.wav
8127,3speakers/wav8k/min/cv/mix/20ia010h_1.9041_02do0308_-1.9041_205c010n_0.wav,3,44640,3speakers/wav8k/min/cv/s1/20ia010h_1.9041_02do0308_-1.9041_205c010n_0.wav,3speakers/wav8k/min/cv/s2/20ia010h_1.9041_02do0308_-1.9041_205c010n_0.wav,3speakers/wav8k/min/cv/s3/20ia010h_1.9041_02do0308_-1.9041_205c010n_0.wav
8128,3speakers/wav8k/min/cv/mix/20ia010h_2.2533_207a0111_-2.2533_013o0305_0.wav,3,37902,3speakers/wav8k/min/cv/s1/20ia010h_2.2533_207a0111_-2.2533_013o0305_0.wav,3speakers/wav8k/min/cv/s2/20ia010h_2.2533_207a0111_-2.2533_013o0305_0.wav,3speakers/wav8k/min/cv/s3/20ia010h_2.2533_207a0111_-2.2533_013o0305_0.wav
8129,3speakers/wav8k/min/cv/mix/20ia010h_2.3704_01zc020t_-2.3704_208a0111_0.wav,3,44000,3speakers/wav8k/min/cv/s1/20ia010h_2.3704_01zc020t_-2.3704_208a0111_0.wav,3speakers/wav8k/min/cv/s2/20ia010h_2.3704_01zc020t_-2.3704_208a0111_0.wav,3speakers/wav8k/min/cv/s3/20ia010h_2.3704_01zc020t_-2.3704_208a0111_0.wav
8130,3speakers/wav8k/min/cv/mix/20ia010j_1.6879_02ac020h_-1.6879_20sc010b_0.wav,3,43200,3speakers/wav8k/min/cv/s1/20ia010j_1.6879_02ac020h_-1.6879_20sc010b_0.wav,3speakers/wav8k/min/cv/s2/20ia010j_1.6879_02ac020h_-1.6879_20sc010b_0.wav,3speakers/wav8k/min/cv/s3/20ia010j_1.6879_02ac020h_-1.6879_20sc010b_0.wav
8131,3speakers/wav8k/min/cv/mix/20ia010u_0.17329_20ta010q_-0.17329_40hc020e_0.wav,3,40480,3speakers/wav8k/min/cv/s1/20ia010u_0.17329_20ta010q_-0.17329_40hc020e_0.wav,3speakers/wav8k/min/cv/s2/20ia010u_0.17329_20ta010q_-0.17329_40hc020e_0.wav,3speakers/wav8k/min/cv/s3/20ia010u_0.17329_20ta010q_-0.17329_40hc020e_0.wav
8132,3speakers/wav8k/min/cv/mix/20ia010x_0.53893_019o0317_-0.53893_40kc0212_0.wav,3,43680,3speakers/wav8k/min/cv/s1/20ia010x_0.53893_019o0317_-0.53893_40kc0212_0.wav,3speakers/wav8k/min/cv/s2/20ia010x_0.53893_019o0317_-0.53893_40kc0212_0.wav,3speakers/wav8k/min/cv/s3/20ia010x_0.53893_019o0317_-0.53893_40kc0212_0.wav
8133,3speakers/wav8k/min/cv/mix/20ia010x_0.94073_01do030n_-0.94073_407o030b_0.wav,3,43680,3speakers/wav8k/min/cv/s1/20ia010x_0.94073_01do030n_-0.94073_407o030b_0.wav,3speakers/wav8k/min/cv/s2/20ia010x_0.94073_01do030n_-0.94073_407o030b_0.wav,3speakers/wav8k/min/cv/s3/20ia010x_0.94073_01do030n_-0.94073_407o030b_0.wav
8134,3speakers/wav8k/min/cv/mix/20ia010x_2.2294_02co0313_-2.2294_20ba010f_0.wav,3,35040,3speakers/wav8k/min/cv/s1/20ia010x_2.2294_02co0313_-2.2294_20ba010f_0.wav,3speakers/wav8k/min/cv/s2/20ia010x_2.2294_02co0313_-2.2294_20ba010f_0.wav,3speakers/wav8k/min/cv/s3/20ia010x_2.2294_02co0313_-2.2294_20ba010f_0.wav
8135,3speakers/wav8k/min/cv/mix/20ia0112_1.1398_02ao030a_-1.1398_406a010p_0.wav,3,37280,3speakers/wav8k/min/cv/s1/20ia0112_1.1398_02ao030a_-1.1398_406a010p_0.wav,3speakers/wav8k/min/cv/s2/20ia0112_1.1398_02ao030a_-1.1398_406a010p_0.wav,3speakers/wav8k/min/cv/s3/20ia0112_1.1398_02ao030a_-1.1398_406a010p_0.wav
8136,3speakers/wav8k/min/cv/mix/20ia0112_1.5871_01wo030c_-1.5871_40oa010w_0.wav,3,34752,3speakers/wav8k/min/cv/s1/20ia0112_1.5871_01wo030c_-1.5871_40oa010w_0.wav,3speakers/wav8k/min/cv/s2/20ia0112_1.5871_01wo030c_-1.5871_40oa010w_0.wav,3speakers/wav8k/min/cv/s3/20ia0112_1.5871_01wo030c_-1.5871_40oa010w_0.wav
8137,3speakers/wav8k/min/cv/mix/20ia0112_1.5898_013c020x_-1.5898_02ca0102_0.wav,3,27251,3speakers/wav8k/min/cv/s1/20ia0112_1.5898_013c020x_-1.5898_02ca0102_0.wav,3speakers/wav8k/min/cv/s2/20ia0112_1.5898_013c020x_-1.5898_02ca0102_0.wav,3speakers/wav8k/min/cv/s3/20ia0112_1.5898_013c020x_-1.5898_02ca0102_0.wav
8138,3speakers/wav8k/min/cv/mix/20ic0106_1.3632_01ja0103_-1.3632_018a0104_0.wav,3,50984,3speakers/wav8k/min/cv/s1/20ic0106_1.3632_01ja0103_-1.3632_018a0104_0.wav,3speakers/wav8k/min/cv/s2/20ic0106_1.3632_01ja0103_-1.3632_018a0104_0.wav,3speakers/wav8k/min/cv/s3/20ic0106_1.3632_01ja0103_-1.3632_018a0104_0.wav
8139,3speakers/wav8k/min/cv/mix/20ic0106_2.4025_20do0108_-2.4025_40cc020j_0.wav,3,42080,3speakers/wav8k/min/cv/s1/20ic0106_2.4025_20do0108_-2.4025_40cc020j_0.wav,3speakers/wav8k/min/cv/s2/20ic0106_2.4025_20do0108_-2.4025_40cc020j_0.wav,3speakers/wav8k/min/cv/s3/20ic0106_2.4025_20do0108_-2.4025_40cc020j_0.wav
8140,3speakers/wav8k/min/cv/mix/20ic0106_2.4894_204a0110_-2.4894_40ja010y_0.wav,3,34880,3speakers/wav8k/min/cv/s1/20ic0106_2.4894_204a0110_-2.4894_40ja010y_0.wav,3speakers/wav8k/min/cv/s2/20ic0106_2.4894_204a0110_-2.4894_40ja010y_0.wav,3speakers/wav8k/min/cv/s3/20ic0106_2.4894_204a0110_-2.4894_40ja010y_0.wav
8141,3speakers/wav8k/min/cv/mix/20ic010a_1.6132_409c020t_-1.6132_012a0108_0.wav,3,35073,3speakers/wav8k/min/cv/s1/20ic010a_1.6132_409c020t_-1.6132_012a0108_0.wav,3speakers/wav8k/min/cv/s2/20ic010a_1.6132_409c020t_-1.6132_012a0108_0.wav,3speakers/wav8k/min/cv/s3/20ic010a_1.6132_409c020t_-1.6132_012a0108_0.wav
8142,3speakers/wav8k/min/cv/mix/20ic010b_1.4941_01nc020e_-1.4941_01tc0212_0.wav,3,54240,3speakers/wav8k/min/cv/s1/20ic010b_1.4941_01nc020e_-1.4941_01tc0212_0.wav,3speakers/wav8k/min/cv/s2/20ic010b_1.4941_01nc020e_-1.4941_01tc0212_0.wav,3speakers/wav8k/min/cv/s3/20ic010b_1.4941_01nc020e_-1.4941_01tc0212_0.wav
8143,3speakers/wav8k/min/cv/mix/20ic010b_2.2103_018a010a_-2.2103_20aa010x_0.wav,3,49600,3speakers/wav8k/min/cv/s1/20ic010b_2.2103_018a010a_-2.2103_20aa010x_0.wav,3speakers/wav8k/min/cv/s2/20ic010b_2.2103_018a010a_-2.2103_20aa010x_0.wav,3speakers/wav8k/min/cv/s3/20ic010b_2.2103_018a010a_-2.2103_20aa010x_0.wav
8144,3speakers/wav8k/min/cv/mix/20ic010f_0.44079_405a010u_-0.44079_20qo010i_0.wav,3,28640,3speakers/wav8k/min/cv/s1/20ic010f_0.44079_405a010u_-0.44079_20qo010i_0.wav,3speakers/wav8k/min/cv/s2/20ic010f_0.44079_405a010u_-0.44079_20qo010i_0.wav,3speakers/wav8k/min/cv/s3/20ic010f_0.44079_405a010u_-0.44079_20qo010i_0.wav
8145,3speakers/wav8k/min/cv/mix/20ic010f_0.94045_40no0304_-0.94045_01oo0317_0.wav,3,28640,3speakers/wav8k/min/cv/s1/20ic010f_0.94045_40no0304_-0.94045_01oo0317_0.wav,3speakers/wav8k/min/cv/s2/20ic010f_0.94045_40no0304_-0.94045_01oo0317_0.wav,3speakers/wav8k/min/cv/s3/20ic010f_0.94045_40no0304_-0.94045_01oo0317_0.wav
8146,3speakers/wav8k/min/cv/mix/20ic010f_1.8418_02da010y_-1.8418_01eo0301_0.wav,3,28640,3speakers/wav8k/min/cv/s1/20ic010f_1.8418_02da010y_-1.8418_01eo0301_0.wav,3speakers/wav8k/min/cv/s2/20ic010f_1.8418_02da010y_-1.8418_01eo0301_0.wav,3speakers/wav8k/min/cv/s3/20ic010f_1.8418_02da010y_-1.8418_01eo0301_0.wav
8147,3speakers/wav8k/min/cv/mix/20ic010f_2.2647_204a010o_-2.2647_024o0305_0.wav,3,28640,3speakers/wav8k/min/cv/s1/20ic010f_2.2647_204a010o_-2.2647_024o0305_0.wav,3speakers/wav8k/min/cv/s2/20ic010f_2.2647_204a010o_-2.2647_024o0305_0.wav,3speakers/wav8k/min/cv/s3/20ic010f_2.2647_204a010o_-2.2647_024o0305_0.wav
8148,3speakers/wav8k/min/cv/mix/20ic010j_0.65883_01rc0204_-0.65883_01na010c_0.wav,3,61155,3speakers/wav8k/min/cv/s1/20ic010j_0.65883_01rc0204_-0.65883_01na010c_0.wav,3speakers/wav8k/min/cv/s2/20ic010j_0.65883_01rc0204_-0.65883_01na010c_0.wav,3speakers/wav8k/min/cv/s3/20ic010j_0.65883_01rc0204_-0.65883_01na010c_0.wav
8149,3speakers/wav8k/min/cv/mix/20ic010j_2.0931_015a010g_-2.0931_20vc0106_0.wav,3,33271,3speakers/wav8k/min/cv/s1/20ic010j_2.0931_015a010g_-2.0931_20vc0106_0.wav,3speakers/wav8k/min/cv/s2/20ic010j_2.0931_015a010g_-2.0931_20vc0106_0.wav,3speakers/wav8k/min/cv/s3/20ic010j_2.0931_015a010g_-2.0931_20vc0106_0.wav
8150,3speakers/wav8k/min/cv/mix/20ic010n_0.87956_01tc0211_-0.87956_026a010n_0.wav,3,39304,3speakers/wav8k/min/cv/s1/20ic010n_0.87956_01tc0211_-0.87956_026a010n_0.wav,3speakers/wav8k/min/cv/s2/20ic010n_0.87956_01tc0211_-0.87956_026a010n_0.wav,3speakers/wav8k/min/cv/s3/20ic010n_0.87956_01tc0211_-0.87956_026a010n_0.wav
