,mix,n_src,length,s1,s2,s3,s4,s5
2097,5speakers/wav8k/min/cv/mix/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav,5,34880,5speakers/wav8k/min/cv/s1/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav,5speakers/wav8k/min/cv/s2/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav,5speakers/wav8k/min/cv/s3/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav,5speakers/wav8k/min/cv/s4/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav,5speakers/wav8k/min/cv/s5/024c020o_0.41787643_01ba010l_0.41566183_01oc0218_-0.41566183_40ka0105_-0.41787643_20vc010g_0.wav
2098,5speakers/wav8k/min/cv/mix/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav,5,20118,5speakers/wav8k/min/cv/s1/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav,5speakers/wav8k/min/cv/s2/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav,5speakers/wav8k/min/cv/s3/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav,5speakers/wav8k/min/cv/s4/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav,5speakers/wav8k/min/cv/s5/024c020t_1.1883666_019o0304_2.2753928_40jc020x_-2.2753928_405o030a_-1.1883666_012a010e_0.wav
2099,5speakers/wav8k/min/cv/mix/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav,5,61077,5speakers/wav8k/min/cv/s1/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav,5speakers/wav8k/min/cv/s2/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav,5speakers/wav8k/min/cv/s3/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav,5speakers/wav8k/min/cv/s4/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav,5speakers/wav8k/min/cv/s5/024c020y_1.0717599_014o030y_0.30938657_407o031a_-0.30938657_407o030d_-1.0717599_40kc020p_0.wav
2100,5speakers/wav8k/min/cv/mix/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav,5,29120,5speakers/wav8k/min/cv/s1/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav,5speakers/wav8k/min/cv/s2/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav,5speakers/wav8k/min/cv/s3/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav,5speakers/wav8k/min/cv/s4/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav,5speakers/wav8k/min/cv/s5/024c020y_1.133655_01xc020o_1.8220814_01va010d_-1.8220814_20sc010h_-1.133655_01pc020e_0.wav
2101,5speakers/wav8k/min/cv/mix/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav,5,30476,5speakers/wav8k/min/cv/s1/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav,5speakers/wav8k/min/cv/s2/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav,5speakers/wav8k/min/cv/s3/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav,5speakers/wav8k/min/cv/s4/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav,5speakers/wav8k/min/cv/s5/024c0212_0.2605752_40jc020o_1.4569964_019c0204_-1.4569964_012o030h_-0.2605752_20sa010v_0.wav
2102,5speakers/wav8k/min/cv/mix/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav,5,24080,5speakers/wav8k/min/cv/s1/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav,5speakers/wav8k/min/cv/s2/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav,5speakers/wav8k/min/cv/s3/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav,5speakers/wav8k/min/cv/s4/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav,5speakers/wav8k/min/cv/s5/024c0212_1.7049115_40io0312_0.28048118_023o0306_-0.28048118_01na0104_-1.7049115_20dc010d_0.wav
2103,5speakers/wav8k/min/cv/mix/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav,5,30160,5speakers/wav8k/min/cv/s1/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav,5speakers/wav8k/min/cv/s2/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav,5speakers/wav8k/min/cv/s3/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav,5speakers/wav8k/min/cv/s4/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav,5speakers/wav8k/min/cv/s5/024c0217_1.9998408_20ba010c_0.36828725_40ma010n_-0.36828725_401o030p_-1.9998408_016a010t_0.wav
2104,5speakers/wav8k/min/cv/mix/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav,5,44827,5speakers/wav8k/min/cv/s1/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav,5speakers/wav8k/min/cv/s2/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav,5speakers/wav8k/min/cv/s3/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav,5speakers/wav8k/min/cv/s4/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav,5speakers/wav8k/min/cv/s5/024c0218_2.4679069_40ma0109_0.38923958_20rc0107_-0.38923958_01pc021d_-2.4679069_40ec021a_0.wav
2105,5speakers/wav8k/min/cv/mix/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav,5,48807,5speakers/wav8k/min/cv/s1/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav,5speakers/wav8k/min/cv/s2/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav,5speakers/wav8k/min/cv/s3/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav,5speakers/wav8k/min/cv/s4/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav,5speakers/wav8k/min/cv/s5/024c021a_1.3570474_205o010a_1.064201_01ua0101_-1.064201_40gc020j_-1.3570474_40la010k_0.wav
2106,5speakers/wav8k/min/cv/mix/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav,5,41764,5speakers/wav8k/min/cv/s1/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav,5speakers/wav8k/min/cv/s2/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav,5speakers/wav8k/min/cv/s3/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav,5speakers/wav8k/min/cv/s4/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav,5speakers/wav8k/min/cv/s5/024c021a_2.4093389_029a010b_1.4173268_02ba010r_-1.4173268_01dc020l_-2.4093389_01xa0110_0.wav
2107,5speakers/wav8k/min/cv/mix/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav,5,37087,5speakers/wav8k/min/cv/s1/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav,5speakers/wav8k/min/cv/s2/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav,5speakers/wav8k/min/cv/s3/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav,5speakers/wav8k/min/cv/s4/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav,5speakers/wav8k/min/cv/s5/024c021b_1.6698417_019c0209_0.52326144_014o0305_-0.52326144_407o030r_-1.6698417_01oc0202_0.wav
2108,5speakers/wav8k/min/cv/mix/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav,5,29854,5speakers/wav8k/min/cv/s1/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav,5speakers/wav8k/min/cv/s2/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav,5speakers/wav8k/min/cv/s3/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav,5speakers/wav8k/min/cv/s4/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav,5speakers/wav8k/min/cv/s5/024o0302_1.0642479_01wo0319_0.95681831_40ca010v_-0.95681831_01yo030t_-1.0642479_205a010f_0.wav
2109,5speakers/wav8k/min/cv/mix/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav,5,42070,5speakers/wav8k/min/cv/s1/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav,5speakers/wav8k/min/cv/s2/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav,5speakers/wav8k/min/cv/s3/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav,5speakers/wav8k/min/cv/s4/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav,5speakers/wav8k/min/cv/s5/024o0305_1.2822836_01na0103_0.034440854_017c020s_-0.034440854_01xo030b_-1.2822836_40co030b_0.wav
2110,5speakers/wav8k/min/cv/mix/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav,5,42080,5speakers/wav8k/min/cv/s1/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav,5speakers/wav8k/min/cv/s2/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav,5speakers/wav8k/min/cv/s3/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav,5speakers/wav8k/min/cv/s4/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav,5speakers/wav8k/min/cv/s5/024o030d_1.4019764_024a010w_2.2023942_02ba010w_-2.2023942_20da0103_-1.4019764_20ca010n_0.wav
2111,5speakers/wav8k/min/cv/mix/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav,5,35700,5speakers/wav8k/min/cv/s1/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav,5speakers/wav8k/min/cv/s2/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav,5speakers/wav8k/min/cv/s3/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav,5speakers/wav8k/min/cv/s4/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav,5speakers/wav8k/min/cv/s5/024o030d_1.5893807_20ia010h_0.31854492_20oo010h_-0.31854492_022c020n_-1.5893807_01da010p_0.wav
2112,5speakers/wav8k/min/cv/mix/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav,5,38688,5speakers/wav8k/min/cv/s1/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav,5speakers/wav8k/min/cv/s2/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav,5speakers/wav8k/min/cv/s3/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav,5speakers/wav8k/min/cv/s4/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav,5speakers/wav8k/min/cv/s5/024o030d_2.2202586_02ca0113_2.1049082_408a0108_-2.1049082_403a0101_-2.2202586_026o030i_0.wav
2113,5speakers/wav8k/min/cv/mix/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav,5,41536,5speakers/wav8k/min/cv/s1/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav,5speakers/wav8k/min/cv/s2/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav,5speakers/wav8k/min/cv/s3/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav,5speakers/wav8k/min/cv/s4/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav,5speakers/wav8k/min/cv/s5/024o030h_0.90045418_01so030g_1.1933951_01po030v_-1.1933951_023c020u_-0.90045418_016a010z_0.wav
2114,5speakers/wav8k/min/cv/mix/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav,5,31092,5speakers/wav8k/min/cv/s1/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav,5speakers/wav8k/min/cv/s2/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav,5speakers/wav8k/min/cv/s3/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav,5speakers/wav8k/min/cv/s4/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav,5speakers/wav8k/min/cv/s5/024o030n_0.34599949_02dc020r_2.1447667_401c020c_-2.1447667_409a0113_-0.34599949_01fo031b_0.wav
2115,5speakers/wav8k/min/cv/mix/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav,5,31092,5speakers/wav8k/min/cv/s1/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav,5speakers/wav8k/min/cv/s2/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav,5speakers/wav8k/min/cv/s3/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav,5speakers/wav8k/min/cv/s4/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav,5speakers/wav8k/min/cv/s5/024o030n_2.1889226_01ea0112_1.3877674_407c020i_-1.3877674_01xo030a_-2.1889226_01ma0105_0.wav
2116,5speakers/wav8k/min/cv/mix/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav,5,34519,5speakers/wav8k/min/cv/s1/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav,5speakers/wav8k/min/cv/s2/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav,5speakers/wav8k/min/cv/s3/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav,5speakers/wav8k/min/cv/s4/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav,5speakers/wav8k/min/cv/s5/024o030q_2.0385137_40cc020j_0.14834647_01na0113_-0.14834647_01to030t_-2.0385137_01ea0111_0.wav
2117,5speakers/wav8k/min/cv/mix/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav,5,44443,5speakers/wav8k/min/cv/s1/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav,5speakers/wav8k/min/cv/s2/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav,5speakers/wav8k/min/cv/s3/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav,5speakers/wav8k/min/cv/s4/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav,5speakers/wav8k/min/cv/s5/024o0312_2.2692287_01lo030w_2.4101355_01rc0216_-2.4101355_018o031c_-2.2692287_02ea010p_0.wav
2118,5speakers/wav8k/min/cv/mix/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav,5,37066,5speakers/wav8k/min/cv/s1/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav,5speakers/wav8k/min/cv/s2/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav,5speakers/wav8k/min/cv/s3/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav,5speakers/wav8k/min/cv/s4/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav,5speakers/wav8k/min/cv/s5/024o0313_1.3368771_01bo030d_2.4055136_02dc0202_-2.4055136_01io030z_-1.3368771_01vc020g_0.wav
2119,5speakers/wav8k/min/cv/mix/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav,5,42690,5speakers/wav8k/min/cv/s1/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav,5speakers/wav8k/min/cv/s2/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav,5speakers/wav8k/min/cv/s3/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav,5speakers/wav8k/min/cv/s4/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav,5speakers/wav8k/min/cv/s5/024o0315_1.1672543_011o030q_0.055005605_404o0310_-0.055005605_01ic020t_-1.1672543_013a010w_0.wav
2120,5speakers/wav8k/min/cv/mix/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav,5,29534,5speakers/wav8k/min/cv/s1/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav,5speakers/wav8k/min/cv/s2/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav,5speakers/wav8k/min/cv/s3/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav,5speakers/wav8k/min/cv/s4/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav,5speakers/wav8k/min/cv/s5/024o0318_0.16998238_40ba010j_2.2390731_020o030e_-2.2390731_20lo0102_-0.16998238_40ho030r_0.wav
2121,5speakers/wav8k/min/cv/mix/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav,5,33600,5speakers/wav8k/min/cv/s1/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav,5speakers/wav8k/min/cv/s2/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav,5speakers/wav8k/min/cv/s3/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav,5speakers/wav8k/min/cv/s4/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav,5speakers/wav8k/min/cv/s5/024o0318_0.61915048_01xa0114_0.5070043_40ko031a_-0.5070043_20fc010i_-0.61915048_026a010k_0.wav
2122,5speakers/wav8k/min/cv/mix/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav,5,40320,5speakers/wav8k/min/cv/s1/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav,5speakers/wav8k/min/cv/s2/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav,5speakers/wav8k/min/cv/s3/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav,5speakers/wav8k/min/cv/s4/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav,5speakers/wav8k/min/cv/s5/025a0109_0.69227964_021c020v_1.0295651_02cc0213_-1.0295651_209a010t_-0.69227964_01zo031f_0.wav
2123,5speakers/wav8k/min/cv/mix/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav,5,34578,5speakers/wav8k/min/cv/s1/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav,5speakers/wav8k/min/cv/s2/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav,5speakers/wav8k/min/cv/s3/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav,5speakers/wav8k/min/cv/s4/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav,5speakers/wav8k/min/cv/s5/025a010k_0.72130738_014a0109_1.1915916_025c020v_-1.1915916_20hc010l_-0.72130738_01na010h_0.wav
2124,5speakers/wav8k/min/cv/mix/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav,5,45084,5speakers/wav8k/min/cv/s1/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav,5speakers/wav8k/min/cv/s2/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav,5speakers/wav8k/min/cv/s3/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav,5speakers/wav8k/min/cv/s4/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav,5speakers/wav8k/min/cv/s5/025a010m_0.34933342_01co030u_0.12849558_40ao030v_-0.12849558_01aa0110_-0.34933342_40hc020w_0.wav
2125,5speakers/wav8k/min/cv/mix/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav,5,40985,5speakers/wav8k/min/cv/s1/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav,5speakers/wav8k/min/cv/s2/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav,5speakers/wav8k/min/cv/s3/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav,5speakers/wav8k/min/cv/s4/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav,5speakers/wav8k/min/cv/s5/025a010m_1.8167538_02eo030k_0.41848653_016o0319_-0.41848653_027o0308_-1.8167538_40hc0212_0.wav
2126,5speakers/wav8k/min/cv/mix/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav,5,30713,5speakers/wav8k/min/cv/s1/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav,5speakers/wav8k/min/cv/s2/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav,5speakers/wav8k/min/cv/s3/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav,5speakers/wav8k/min/cv/s4/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav,5speakers/wav8k/min/cv/s5/025a010u_0.47944074_017a0113_0.80943603_022c020p_-0.80943603_01ko0302_-0.47944074_01fa010y_0.wav
